"Respondent","price","ff2","ff3","feat2","feat3"
781,-1.315469273,-0.2232087365,0.8277122207,1.291863279,1.775544544
782,-1.424486189,-1.332235355,1.733773279,-0.5151696462,2.382177003
783,-1.235984334,0.4921682695,1.874700473,2.317176456,2.01373342
784,-0.988715226,0.07191209893,1.412740675,0.04669514821,2.124253108
785,-0.8169577514,-1.673238724,1.882154263,1.905246287,2.024059997
786,-0.8941983066,-1.4353015,0.7424118841,0.8948059663,2.537258133
787,-1.715118068,-0.8515236314,0.5836241211,2.716161868,1.948784717
788,-1.003131122,-1.634224444,0.9919423419,1.9025355,3.41205558
789,-1.413745762,-0.445174149,0.7336860955,2.001329614,1.696098429
790,-1.285266494,-0.3009693624,2.60843064,0.5866356929,2.992861082
791,-0.7636163,0.5456661789,0.2103584303,2.199440568,0.3176803536
792,-1.67582862,-0.8110572174,-0.01650139044,0.2746250677,2.248015095
793,-1.648360572,-0.1828667392,-0.1748239533,2.403390375,2.244929135
794,-1.751682587,0.9156197041,1.600994411,-0.02537063692,2.001649687
795,-1.715460697,0.8697386972,-0.3637909626,0.3240300404,2.309145656
796,-1.877004373,0.5229384779,0.769506747,1.145279778,2.752798701
797,-1.648228351,1.455011196,0.2922918441,2.456115095,0.2854290602
798,-0.3439478777,0.5649354956,0.6424628073,0.6035102512,1.524543456
799,-1.462176312,1.174565568,1.418929647,0.8065352056,2.107866209
800,-0.918068995,0.000318903192,0.2746503848,0.8225327685,2.772825859
801,-0.4186567634,-0.8264640936,-0.186406458,2.769830667,0.8222350335
802,-0.3423882645,0.05274669338,2.520401996,0.7291825156,1.633243667
803,-0.9469674677,-0.5843415709,-0.5739786565,1.189611946,3.278259938
804,-1.403484624,0.08199612564,1.90687227,2.515477532,1.159690652
805,-2.097685485,0.09801990749,0.6920746779,-0.2728714658,1.593909866
806,-1.135890696,-1.669664993,1.06536305,1.144594294,2.078280325
807,-0.8790272085,-0.007189904506,1.326328131,0.7589705542,2.026842368
808,-1.713391786,-0.09332225982,0.7080428612,0.7140634148,3.039084867
809,-0.6794276105,1.61651969,0.3454320203,1.452704241,0.377948171
810,-1.139000583,-0.07840967778,2.040215052,0.2550267897,2.70050231
811,-0.6652898093,1.129364415,0.8717763479,1.932110495,2.879495398
812,-1.298067853,0.2749008398,0.1358012172,2.57257914,0.9894859777
813,-1.075366926,0.1536096533,2.174248574,2.510871347,1.712909913
814,-1.564288427,-0.8705865002,1.095697773,0.06784774501,2.321340861
815,-1.536028526,1.047823963,0.1279562968,0.7346529106,1.838447906
816,-0.9050602053,-0.2406164348,0.363985266,-0.1534869869,2.39378042
817,-0.8010372588,0.6985336734,0.7557877715,1.884613563,0.9784436756
818,-1.248835585,0.4474476685,1.427365224,2.003738607,2.368068452
819,-0.7012209078,1.103520077,-0.5544357799,2.574082717,1.860445658
820,-1.928604253,0.542672891,0.6754439014,0.6095192041,2.866484471
821,-1.468214982,-0.3807527563,1.413386892,0.04238121141,2.103311536
822,-1.639972356,1.028047648,0.5952293849,1.491043359,2.496301357
823,-2.088695159,-0.0081332501,1.317355868,1.569676507,1.511647537
824,-0.7606879381,0.1761023112,1.441862665,-0.8429534329,3.223489508
825,-1.485290885,-0.06736386438,0.3196754427,0.8026931201,1.359746482
826,-1.14649874,0.4258218278,0.4595407527,0.5652689044,3.418547652
827,-1.973183662,1.07805049,1.216210662,0.5974264569,2.172174948
828,-0.6857075843,1.430631078,1.240246235,-0.4716564546,2.00301123
829,-1.349785821,-0.9948083422,-0.4050790232,2.095793634,1.325787898
830,-1.399937542,-0.03242947459,0.6320301553,2.508902798,1.846949785
831,-1.943147464,-0.1732166181,1.543138804,0.638216428,2.647261928
832,-1.320949069,-0.5272520722,1.091630322,1.180735932,2.067375092
833,-2.059389791,-0.29555633,0.3595033348,0.6027688104,2.033768247
834,-1.543444685,-0.2621351835,-1.080344555,-0.1277308333,0.7429387375
835,-1.083790562,-0.7100598391,0.5408568507,0.944733769,2.657088215
836,-1.638819287,0.289361356,-1.02918888,1.124354459,1.545520685
837,-0.6581359727,0.1490752,-0.9777098389,-0.02678111737,2.45042774
838,-1.613068686,-0.920748482,0.6023822492,1.179956106,2.008615363
839,-0.3685863108,0.7204012524,0.01162768711,0.09791222208,2.227725813
840,-1.628224005,0.4404405836,1.460255301,-1.110402294,1.428196277
841,-1.733723918,0.4617653757,0.7848805552,2.153998349,1.999826016
842,-1.056152542,-0.8818274142,2.02055166,0.6061785013,3.414454334
843,-1.716791016,-0.1088345539,-0.6957879462,1.785827313,0.5779030685
844,-1.751378376,0.5526910399,0.4446210975,2.076638784,1.767978985
845,-0.7761707219,0.6046072984,0.8903354057,0.8777215702,3.42608682
846,-1.339683139,0.472640593,0.05342127702,-0.7879530787,0.4769074826
847,-0.397767919,0.9404885157,-0.9568119692,0.4539223152,2.598957987
848,-1.397761402,-0.6074940262,-1.039204176,0.6832117854,2.436999133
849,-1.459677689,0.2395268196,1.719697196,2.409616511,0.04776803289
850,-1.720727437,-1.560648723,-0.4493039758,2.487758061,1.103759368
851,-1.803466585,-1.016307708,1.032635055,0.5884432892,1.423187725
852,-1.0663335,1.136611969,0.2321816962,0.7994914983,1.365243089
853,-1.09535934,-0.3675822978,0.08947993838,3.134564491,0.0681613858
854,-1.763473354,-1.296138211,1.705692396,1.463364277,2.315170919
855,-1.292974481,0.4970151809,-0.1943409988,0.0567010112,2.052844788
856,-1.326187505,1.256520828,0.8205780706,1.841852939,2.06939518
857,-1.578605331,1.332581524,-0.5728891661,-0.1582477223,2.914771563
858,-1.664704272,0.448760065,0.823406725,1.738736065,0.8443066871
859,-0.8624443463,-1.323143146,0.9557040541,0.8232507493,1.034889493
860,-1.551788042,1.69530875,-0.9329009138,-0.4087898009,0.5054325986
861,-1.59165953,-0.3500987115,1.005711442,0.3606655306,3.369878212
862,-0.9861606324,0.1713921195,0.05796126918,3.097311444,2.203234765
863,-1.548947526,-0.01489175943,0.9349813448,2.627952401,1.634564232
864,-1.731195704,-1.057900636,0.4217398691,0.01241529913,1.791053685
865,-1.86156926,0.2640658301,0.805986777,1.913353595,0.6989989943
866,-0.1825481073,-1.773283267,2.090198835,1.716640759,2.586583019
867,-1.483096342,0.4619576439,-0.8856211184,1.874231631,3.180749987
868,0.02124693503,-0.6686569567,0.1264202084,1.546428491,2.488070987
869,-1.721829534,1.214191607,1.952042683,1.295585955,3.144261591
870,-1.239255402,-0.3281163663,0.9192086792,1.538209144,0.7594387367
871,-1.850139971,1.543834376,0.3521721178,1.395756159,2.494908874
872,-0.567663011,0.3976544351,1.220991368,1.381642298,3.290356226
873,-0.873780175,2.029369921,-0.09373981848,1.977108524,1.223676001
874,-1.594957008,0.09145625934,1.259477339,2.306163515,2.763453523
875,-1.001532693,-0.0493335707,0.4885046887,2.04355221,1.332797763
876,-0.3378574868,-0.8628558625,-0.4308726995,1.076412696,0.911657943
877,-1.637502933,-0.5455777645,-0.5497727681,-0.5383311802,3.292001325
878,-1.824999614,0.03445060117,-0.0345416393,2.055447849,0.354318958
879,-2.030821095,0.3629839896,0.4219969752,0.5310890786,1.899102967
880,-0.8375471403,-0.3858249294,1.310972143,1.206651335,2.401043224
881,-1.262115103,-1.720894612,1.604731931,0.9466926986,1.689173542
882,-0.9877913777,-0.9193814267,1.633183874,2.66019757,1.134117675
883,-0.8297536948,1.529364818,0.1612350656,0.8915190613,3.241219244
884,-2.151649378,-0.3781402152,0.9609452005,1.537570289,0.9465080132
885,-0.7096223152,-0.91519756,1.505685541,-0.5017449959,2.908683935
886,-1.821404177,0.6454189555,1.12562223,0.9578304706,2.269384039
887,-1.046903716,0.2761639244,1.177556742,-0.575348782,3.266816843
888,-0.7633227947,-0.7256153541,0.8412357235,1.222342212,3.151439663
889,-1.131526003,-0.9507681906,1.868687911,-0.5712436552,2.67595048
890,-1.462913423,0.564255275,0.1986964684,-0.3879358259,2.564997905
891,-1.612425815,-0.7469352436,0.1409205753,1.265534565,0.5785497596
892,-1.761025747,0.524016811,0.1914992968,1.507859016,1.837413378
893,-1.631742701,0.08678739153,1.128077323,1.28746183,0.3183312171
894,-1.287369665,-0.4379810091,0.5227854651,1.471261925,2.644449974
895,-1.574063998,0.1941432799,1.940409165,1.45363858,1.506071907
896,-1.24810393,0.1388183004,2.21793531,1.332797801,1.351327748
897,-1.589695182,2.686494488,-0.001081956102,0.8722350795,1.568535238
898,-0.9502802531,-0.8328550318,2.495664184,0.5557446479,2.837629093
899,-1.723264867,-1.036319846,1.317263506,1.22371275,1.000012074
900,-2.120783523,-0.02181328302,0.3533564247,1.63445721,1.155398606
901,-0.7868252734,1.76838179,0.2539804291,0.6954521651,2.976925108
902,-1.524644341,1.168588399,-0.3536253368,1.835106102,2.190737192
903,-1.890567647,-0.3220928763,0.3159048836,-0.5664621694,1.122979562
904,-0.7807807948,0.9185130045,0.8015017869,2.567869348,2.296303177
905,-1.66652536,0.1390935203,1.166311666,1.685357634,2.920086743
906,-0.9567227793,0.8630110693,0.8373361361,1.032652276,1.955981502
907,-1.193694203,0.1106873266,-0.3060037976,0.4495119356,2.97484597
908,-1.325450184,0.6520942516,-0.3256271808,1.16011431,3.120928347
909,-1.813543905,-0.2786475897,0.1027852064,0.6056803583,2.427090453
910,-0.7294319363,0.6154053545,1.85576189,1.844760044,3.804242386
911,-1.0256122,-1.399329398,1.815671784,-0.3519291401,1.072090144
912,-1.056535762,-0.260704567,1.42454091,0.777604302,1.644649793
913,-1.886255649,0.4265087279,0.1187185444,0.540807198,1.905489431
914,-1.06753333,0.3091514255,0.2872623884,1.850641964,1.485649605
915,-1.241895831,-0.9443715591,1.270074684,2.368987293,1.25523397
916,-1.762490216,0.3373516101,1.222781089,1.94161101,2.777896859
917,-1.457268717,0.4689735912,-0.1301142885,1.906326699,2.781815874
918,-1.92072343,1.503123864,0.3359823112,1.815617024,0.5442627028
919,-1.041074749,2.204966958,-0.5612756409,2.081850619,0.9203669732
920,-1.383351715,0.8899388739,0.8380256336,0.8424673985,3.098833668
921,-1.35125529,-0.4427868839,1.507949811,1.783163958,2.692883416
922,-1.603639371,-1.532233311,1.865723803,0.009263907169,1.792042065
923,-1.217018608,1.064440278,0.6523577659,0.2430479575,0.2842893861
924,-0.9345718557,-0.5517466809,0.8630009116,0.6853451395,3.817062861
925,-1.507858403,-0.750834346,0.9343037982,0.9866068328,3.317868606
926,-0.9644304247,-0.2907800654,0.7775463976,2.814570441,0.0846304021
927,-0.869924243,0.3286090916,0.8958937925,2.137071106,2.083706155
928,-1.565976456,1.934918188,0.3730476126,1.086075393,0.691154729
929,-1.662774292,0.2627178393,1.099360523,2.590312327,3.130805084
930,-0.8629676501,-0.5508847905,0.09259313561,2.330471993,1.407215393
931,-0.6611191139,0.8587766082,1.29264264,-0.09708771712,1.847695738
932,-1.544287127,1.321661056,0.9158185514,2.121075364,2.13587834
933,-1.110844343,-0.2093582193,-0.4547646314,2.106960813,2.781616529
934,-2.077542435,0.8109391158,0.2255998356,0.9200552412,2.46016756
935,-1.193169026,0.6316542984,0.5872222643,0.1998542855,1.966548521
936,-1.697027739,-0.1648218293,-0.4392571215,0.255225205,2.719848983
937,-1.121704277,0.6804980926,0.3307126538,0.8599488314,2.486771418
938,-0.950004143,0.308459645,1.149000345,1.795365203,3.182973076
939,-0.9731760776,0.4146760253,-0.03471881951,0.5199669032,1.918534281
940,-1.265161378,0.6811596799,0.7680299264,1.054743959,2.55396928
941,-1.167203726,1.266809764,0.1366983555,1.920426338,1.999056665
942,-1.647741803,-0.7393718374,1.846890286,2.010700885,1.904853965
943,-1.601187405,0.02984867109,1.18403812,2.017952542,0.7266772094
944,-1.828214559,-0.1202252305,1.52163785,0.4028455148,0.4516837416
945,-0.4492912605,-1.644992695,2.795529926,1.298433878,1.185904704
946,-0.2303807025,1.799442677,-0.1611745957,-0.1459924836,1.666166661
947,-1.715254323,0.9783107494,0.8295426347,1.517667451,2.050349923
948,-1.663765322,-0.07501221178,0.9708827531,1.770776721,0.9887033763
949,-0.6568072745,1.127556907,-1.574845925,2.136677884,1.521957581
950,-1.298461237,1.589641938,0.633782079,2.08771674,1.112453107
951,-0.4796670496,-1.762147907,2.574032936,1.078742608,1.423302402
952,-1.433369478,0.2199791358,0.46758127,1.798022288,1.262942972
953,-1.274682444,-0.3275498647,2.112520604,2.169725161,2.848205558
954,-0.7560014379,-0.9498191017,-0.07747151867,1.22103224,3.101310237
955,-1.535145804,-0.09311460809,-0.326776248,1.722054267,3.296787838
956,-1.517671753,0.3796478779,0.8377812983,2.427845939,0.1621708952
957,-1.25650034,0.07600232467,1.845953476,0.5333303681,0.9390019058
958,-0.886206506,-0.3199532913,2.103573732,2.439854199,1.45917984
959,-1.609085415,1.848486165,0.6306541788,0.4308761868,1.028930224
960,-1.420739443,-0.05950541041,-0.6112282414,2.942500222,0.9391737442
961,-1.139313149,1.278746649,0.8865067345,2.319883956,1.504765439
962,-0.9758561609,-0.1960902374,2.216157521,0.3086332766,0.6645198065
963,-1.356028116,0.08765836777,1.642344703,2.131878725,1.540484742
964,-1.502296079,-1.062723842,0.5266667334,0.2493270128,0.9195320895
965,-1.626381722,-0.1350646882,-0.03795748957,1.973592112,1.764962934
966,-1.661759106,1.140383417,0.6372468254,-0.3076618058,2.051189083
967,-1.472674403,0.0137762933,0.7179541787,3.143567992,0.8715930651
968,-2.307264563,0.4797377813,0.1908390757,1.169901887,1.940320236
969,-1.244641398,0.02386885471,-0.3980186495,1.621796504,1.243814052
970,-0.3747446352,-0.4649264186,-0.242265746,1.216744198,0.8814772018
971,-0.7449024428,-1.059729961,0.812243715,0.1239073356,3.213597957
972,-1.839726568,0.5899709402,1.209492972,1.119579246,0.224798674
973,-1.135302658,-0.4312774113,-0.1129141697,2.14894355,1.742286134
974,-1.48934838,-0.325280636,-0.4033688863,1.672720507,1.911495925
975,-1.040805558,1.262273211,0.3731415798,0.537540332,3.328020923
976,-1.684576133,1.457381322,0.04943841768,-0.2842377463,2.366159899
977,-1.176593264,0.670586392,-0.8260491059,2.711787865,0.9379303991
978,-1.459316353,-0.1503568357,0.1192804449,0.7405408021,3.224246387
979,-1.519676142,-0.1951936222,-1.374252081,1.98855826,-0.08874820148
980,-0.9073521761,0.5759013088,-0.4275109615,2.622999485,1.318974677
981,-1.322167839,-0.3807871925,0.3992992859,1.38983229,3.145880251
982,-2.123298656,1.25508283,0.3696709222,1.920959979,0.2111623294
983,-0.6087585443,1.466673495,-0.04043789784,2.090430158,2.957698161
984,-0.8235731165,-0.2123665851,2.643945115,1.792008565,1.418857804
985,-1.983352532,1.857952563,-0.2508372201,0.5027918745,1.757720729
986,-1.291276433,1.960568931,1.592195226,1.001854728,2.369456576
987,-1.302279512,0.549676891,1.975197799,1.335500447,2.542533944
988,-0.9854984211,0.6360459348,0.003283273077,1.401080034,1.265789855
989,-0.3902426641,0.4683541672,0.4732475469,3.876783846,1.065982063
990,-1.642639306,-0.3661771724,0.08417311012,1.295369888,1.353013277
991,-1.701270794,-0.846855825,0.1076158443,1.514722923,2.498950857
992,-0.5750642831,0.2724026533,1.027083968,1.997274974,2.044565404
993,-1.951540671,1.896953119,0.4652463266,0.675468321,1.80593075
994,-1.033719116,-0.491345092,0.2247018842,-0.195867307,1.935671564
995,-1.206365833,-1.819601292,2.19096509,1.978510045,1.646022548
996,-0.5161558232,1.019389077,1.177951606,0.8224143693,2.963603231
997,-1.57236679,0.825609768,0.507616654,0.5754883359,2.253672758
998,-1.613886045,-0.9782050944,1.289348015,1.65091421,2.407967079
999,-0.3784977639,-0.2290190628,0.3583216685,0.7969713999,1.426987652
1000,-1.468481511,-0.7686496995,0.02874193317,-0.1614789062,2.998132363
