"Respondent","RLH","Bx","By","EC"
2779,0.7789865249,-0.3883272582,0.8356045991,2.671927733
2780,0.4468063835,-0.2702950977,0.4236439199,-1.414174484
2781,0.3889416537,-0.1450316517,-0.1055715708,-2.003136052
2782,0.743887793,-0.8671567405,-0.5867267742,2.598053214
2783,0.9082209394,1.535713942,-0.3795236141,1.400935948
2784,0.8378738211,0.9217924966,-1.503106289,0.01250758945
2785,0.8272984557,0.03887086759,-1.326301668,1.720194512
2786,0.881263515,1.400964784,-0.1309205931,2.019294362
2787,0.7132583519,1.169642451,-0.516540241,2.659932714
2788,0.8948125733,0.5930372459,-1.484771194,-0.9943198964
2789,0.8481132455,-0.5975961842,-1.025661989,-2.399340697
2790,0.918018491,1.191832317,-1.091300983,0.1889572889
2791,0.8952735494,0.7416162449,-1.512195895,0.03187669254
2792,0.8583751253,0.01182994319,-1.569471817,0.7964985121
2793,0.8302591326,-0.6104218009,0.9529447535,-0.5123370181
2794,0.4391591132,0.5726570264,-0.2175719303,2.030900769
2795,0.8931220514,-0.4663821382,-0.4001738644,-3.56204689
2796,0.8830724591,0.5237000005,0.4787549451,-3.412813484
2797,0.7663308428,1.435369673,-0.3476639309,-2.269062188
2798,0.703701262,-0.905053352,-0.03292546333,-2.886611302
2799,0.8279028537,1.314301875,-0.6319316091,2.595175087
2800,0.8545727839,0.3648197346,-1.579832762,-0.2941129182
2801,0.8616425232,1.447988548,-0.3878590313,-1.726054412
2802,0.7646142189,0.365528555,-1.634397232,-0.5057531152
2803,0.951559403,0.9436048147,-1.127047371,0.1985326558
2804,0.854010218,1.630727357,-0.2542004879,0.9513381117
2805,0.7740421937,-0.677674502,0.7102571004,2.207126093
2806,0.8578964317,-0.002186967907,-0.4070818929,-4.017253342
2807,0.4113737367,0.4416148466,-0.3599413782,2.371637922
2808,0.3622757035,-0.4300388386,-0.2379546798,-1.849560006
2809,0.8152803939,-0.03141131618,-1.711794355,0.6438037236
2810,0.6688578266,0.8822767034,-0.8258523866,1.51079222
2811,0.8322307386,-0.2339454183,-0.3320085209,-4.473164296
2812,0.7190078294,1.23283601,-1.109153425,-1.428106956
2813,0.9024943701,1.110063616,-0.4272877023,-2.814320359
2814,0.7843797334,1.612997762,0.02520385411,0.08060240532
2815,0.6009889391,-0.5887194251,-0.2151860349,3.263911877
2816,0.5029110152,0.8812462769,-0.5198101675,2.745956292
2817,0.7169372589,1.289913364,0.5459523733,-1.32047142
2818,0.7211688905,1.434599701,-0.4900680206,2.619404425
2819,0.8831016681,1.36553689,-0.8624073451,-0.4360647687
2820,0.7934180661,0.7699459768,-0.1224912144,4.155919164
2821,0.6770486388,-1.045251477,0.6363052358,0.6887674136
2822,0.889749465,0.9716523417,-1.265662929,-0.8252961867
2823,0.5520701594,-0.478678918,-0.4602006134,-2.681621352
2824,0.862126675,0.4260321979,1.164516792,-1.200154028
2825,0.5995655853,-0.7590899065,-0.8011853859,-2.62832388
2826,0.9084964156,1.263500962,-0.9597063427,0.1811762617
2827,0.6608748687,1.373252567,-0.8163279417,-1.04339812
2828,0.8561842949,0.5955162992,-0.1015270375,-4.063517614
2829,0.2962022095,0.1046215851,0.2512715661,-1.92082597
2830,0.8326350298,-1.077647537,0.2103279831,-2.122758152
2831,0.8551825034,-0.09342303395,-0.4152475379,-4.431184704
2832,0.8071562978,-0.0115684432,-1.240800319,-3.596382887
2833,0.7650454371,1.209666351,0.6622930762,0.2183276479
2834,0.4713538133,0.3268953348,-0.5735366713,-2.837675904
2835,0.8785515186,0.1865450521,-1.526453937,0.5126580739
2836,0.5855201538,0.9807294546,0.1580786079,2.863049023
2837,0.8568076768,1.610722019,-0.3866614426,0.4979294975
2838,0.6113612796,-1.080645524,-0.1084010181,-0.8991906168
2839,0.9728917693,0.9482134278,-0.8905157791,-0.8254975999
2840,0.6194693039,0.2323635382,0.6938920229,3.815902486
2841,0.8598718681,0.4665423381,-0.1504871006,-4.3753272
2842,0.8783483588,-0.06740799277,-1.412719917,1.192656148
2843,0.7832730462,0.5871581781,-1.199477672,3.182578558
2844,0.7668374975,0.9503923892,-1.182486648,1.991797685
2845,0.5647042529,0.3168817486,-1.011025496,1.656684983
2846,0.7678904766,1.388372484,-1.011464171,1.0870071
2847,0.6844291921,1.028405192,-0.5172945437,-2.687169677
2848,0.7197268009,-0.9185911469,0.4050941919,-2.746535335
2849,0.7360226733,1.571519731,-0.1203646616,-0.1800063705
2850,0.9169964116,0.2692844582,-1.57152306,0.173748827
2851,0.6091879055,0.1704908164,0.6773130488,2.972000749
2852,0.7666403623,1.275173394,-1.332346141,-0.7093072989
2853,0.9019080704,1.172936269,-1.080468259,-0.01147733307
2854,0.8856105879,0.2843792892,-1.531378176,1.129204814
2855,0.3288198139,-0.05141779709,-0.7544942919,0.387435645
2856,0.7372040966,0.1863040437,-1.126153161,-2.878530834
2857,0.5448296814,0.9135753482,0.3741003628,-1.943892033
2858,0.8612504563,1.119817297,-0.5830368271,-2.88565445
2859,0.830413202,1.616201048,-0.4589701725,0.7429349283
2860,0.9089233106,1.125347566,-1.092622737,-0.4793600833
2861,0.7600609909,1.281809603,-1.117432612,-1.506898958
2862,0.8362711282,0.07396258665,0.1517009858,-4.466798831
2863,0.6079847017,-0.7728262286,0.0186390566,2.16029878
2864,0.9037299859,1.278837837,-1.070905465,-0.2928098981
2865,0.8900817923,0.9300180159,-1.264830219,-1.159602656
2866,0.8272484388,0.132792336,-1.68194703,-0.3352311387
2867,0.6020839816,-0.4526165669,0.201944651,-3.579607785
2868,0.9057211466,1.475010167,-0.5243737583,-0.6775610359
2869,0.3939303573,-0.5963396065,-0.1423523281,0.4110522218
2870,0.7200482821,1.204109029,-0.5587270175,2.619161861
2871,0.6455127887,0.07824713441,1.080443441,0.2462655954
2872,0.8424623376,-1.08651756,-0.4668118119,-1.499641274
2873,0.3167218381,-0.01528393076,0.4946544698,-0.9818951097
2874,0.8283696208,-0.5082061674,-1.390339126,0.4801568889
2875,0.7966936351,0.03619117179,-1.468291715,1.393004802
2876,0.9219794452,1.083755615,-1.03864468,1.504521791
2877,0.776968836,0.1325049522,-1.323152016,-2.201509162
2878,0.6923370782,-0.8621414539,0.3973654431,2.226796113
2879,0.8716232506,1.061506145,-1.157741573,-1.687106513
2880,0.8169056457,0.02755233883,0.09360655137,-4.463371605
2881,0.7299680038,1.650840349,-0.2003014899,-0.3751194761
2882,0.7058615224,-1.145991257,0.05309236042,-0.03335526041
2883,0.4730397756,0.5249277518,-0.01166795721,-3.534247538
2884,0.5780436709,1.084266187,-0.0755321305,2.433807724
2885,0.5940604871,-0.3982570347,0.818109186,1.737803298
2886,0.8382516649,-0.1672416399,-0.1347722286,-4.396419313
2887,0.9028058264,0.901387531,-1.213330949,1.734927678
2888,0.8746181698,-1.07230083,0.002572364365,-1.533529119
2889,0.7583791346,0.7963154122,-1.269710011,2.10150105
2890,0.6542910666,-0.5219858152,0.2207590225,3.340678847
2891,0.8502308144,-0.9833228321,-0.8860188631,0.7780660855
2892,0.6125344458,-0.9659372881,0.1276589941,-1.634403497
2893,0.6646569822,0.2612648635,-1.240498253,-2.395023712
2894,0.7858729027,1.574521965,-0.802922725,0.950687113
2895,0.8478037088,-0.2317364083,-0.3919861973,-4.06625553
2896,0.764133268,0.9664925917,0.9319255789,1.308273795
2897,0.921042155,1.238718904,-0.2081100979,-1.991773119
2898,0.3641738252,0.146944063,-0.09656578742,-2.325226744
2899,0.8906675234,-0.6443917035,-0.4083253266,-3.312362466
2900,0.4243059631,-0.07694236016,-0.3623016203,3.314621425
2901,0.681934936,1.513099892,-0.7735078174,-0.6770392527
2902,0.5890945677,0.09960978025,-1.179375766,1.058223671
2903,0.8560730876,0.8031390124,-1.243106857,-1.104096465
2904,0.8082553995,1.466476084,0.3405926765,2.021830046
2905,0.8360347938,0.7181253668,-1.347068201,2.158779747
2906,0.8207656154,0.3515505754,-1.616067546,0.5193078085
2907,0.8573002117,0.6856742569,-0.3951024141,-4.011413349
2908,0.861190798,0.761730366,-1.281489187,2.738525567
2909,0.5780959223,1.149519074,0.6743403528,0.09623490024
2910,0.79494034,0.2808415948,-1.085251938,3.547706516
2911,0.817582498,1.217405073,-0.5514925114,-2.819110257
2912,0.9083275368,-0.5204655066,-1.214531156,-0.6205087582
2913,0.9243779428,0.6820137452,-1.161657626,1.683475144
2914,0.8508645071,0.6483231222,-0.1682663394,-4.191685406
2915,0.877258877,0.5123917527,0.9867903285,1.703618731
2916,0.8409663244,0.006546905549,-0.1935818096,-4.686938409
2917,0.5189026992,0.2837327005,-0.5557261685,3.56691191
2918,0.8537331644,1.141186898,-1.212738836,-1.607355732
2919,0.4353157381,0.5025832238,-0.1088936299,3.014002599
2920,0.8395454616,1.261469608,0.5109415436,-1.815413115
2921,0.7232678542,0.9940263797,0.3323785706,-3.097944313
2922,0.4318893235,-0.5032837492,-0.1519550992,2.501754189
2923,0.6186795525,-0.3538804727,-1.398154075,-1.606995394
2924,0.4241469701,0.08025389384,-0.8391053,-2.919010091
2925,0.478237577,-0.03999623358,0.9122663889,0.7528295615
2926,0.8445377971,0.2299073787,-1.525078785,1.555330786
2927,0.905524251,1.121332799,-1.192322916,1.705311391
2928,0.7088880984,1.317715019,0.2688363497,-2.133448711
2929,0.8804988779,0.865077434,-0.6468708159,-3.26625568
2930,0.715186381,0.9843935827,-0.5240701914,-3.3333303
2931,0.5688444484,0.1321063454,-1.01217327,-3.29355189
2932,0.4935807426,1.03488169,0.5273171449,-1.716308929
2933,0.800893635,1.25466119,-0.6976996446,-2.178636173
2934,0.8836516068,1.526148598,-0.4385219987,1.023208132
2935,0.8120127663,0.2159614761,-1.074975061,-3.487258832
2936,0.8680406383,0.5084793682,-1.53407058,-1.779906819
2937,0.9141243492,0.5109658429,-1.392029322,-1.522774295
2938,0.3903585066,0.8515374221,-0.7039326758,0.9047170428
2939,0.8350023557,1.021660299,-1.357556231,0.8858299272
2940,0.7611883474,0.9798313098,0.4218769188,-3.545721968
2941,0.7555454027,0.2890011815,-1.506271927,-1.98653013
2942,0.6143368535,-0.3022573107,0.7571764907,-2.689286821
2943,0.7971053462,-1.096941244,-0.5657411488,-0.113610031
2944,0.6927336471,-0.4851196137,-0.9959400574,-2.564259249
2945,0.8789081689,-0.1738138571,0.4135057209,-3.759938602
2946,0.4384140788,-0.05169096956,0.3565343929,3.359303973
2947,0.4346604885,-0.05390650668,-0.663789909,-2.432741354
2948,0.7877432611,0.7282087086,1.018343352,0.7225810746
2949,0.7560509322,0.4601129324,0.8432634081,3.247386205
2950,0.8074115001,0.8078046426,-1.301255151,2.237172183
2951,0.8005675884,-0.8520548058,-1.029861421,-0.8823490991
2952,0.771901429,1.035548386,0.8239353112,-1.035428544
2953,0.750586735,1.396295325,-0.4464639581,-2.018947199
2954,0.8744128812,1.430445259,-0.7210132402,-0.8791866708
2955,0.7094921134,-0.6648544721,0.2384503653,3.303629073
2956,0.3743241981,0.6310215214,0.288239037,-0.7316992404
2957,0.8223360416,-0.1819719976,-1.485422108,0.4737923035
2958,0.6389772518,0.4996252407,-1.391706869,-1.30774374
2959,0.847848241,0.3621149582,-1.461003989,-1.329308637
2960,0.4597184142,1.13741032,0.02396240166,1.358884281
2961,0.7832874381,-0.906133017,-0.7827538467,1.054916377
2962,0.6720760303,0.4279873222,-1.387966212,-2.405991039
2963,0.7903835139,-0.4243948346,-1.428425328,-1.007744229
2964,0.8623320357,1.474380527,-0.2695405296,-0.6150245636
2965,0.9244756013,0.9876786429,-1.031800281,-1.323942525
2966,0.6422338061,-0.205946442,-1.499623714,1.314572391
2967,0.9218231799,1.472366365,-0.2254981829,-0.1136921235
2968,0.8177000186,1.329922403,-0.7800106644,-2.044881351
2969,0.4603730143,1.102787893,-0.2527656432,-0.5296572344
2970,0.4972473761,-0.7345182131,-0.006474099897,-2.343442027
2971,0.7795320453,0.1462914294,-1.634675384,0.03266134166
2972,0.5976242432,-0.3463380647,-1.405152576,-0.5369842922
2973,0.8422766328,0.0678280932,-0.02532285367,-4.459663854
2974,0.8480625283,-0.196158852,-1.350872592,1.923226392
2975,0.6591636522,-1.17308697,-0.4195975543,-1.008539972
2976,0.8005193912,1.187262975,0.5479730387,2.351657285
2977,0.8755640917,0.8215738713,-1.433891448,0.5358623636
2978,0.8597612102,1.270430145,-1.133705583,0.7475557297
2979,0.8356447889,1.386158382,-0.1888468315,1.802965923
2980,0.6611430808,-0.853948738,0.451584881,1.499946914
2981,0.8552176662,-0.2756562501,-1.408582044,-0.7535949977
2982,0.6755473183,0.864519297,-1.279148083,-0.2481168815
2983,0.8372625898,0.001392222067,-1.170036684,2.653234881
2984,0.3757719781,-0.4885864199,-0.4142430757,-1.461293233
2985,0.8361790245,1.583412072,0.01228478415,0.1724688097
2986,0.9148461612,0.8193642922,-1.340869359,1.262101572
2987,0.6407166566,1.334183888,-0.5462559632,-1.828173328
2988,0.7110201616,-1.167156427,-0.05430336659,-0.9590294053
2989,0.7752180236,0.7035761781,1.136646929,-0.09244478891
2990,0.883935711,1.064616252,-1.316175608,0.3222311366
2991,0.8912927782,-0.5502491274,0.2782645793,-3.327110144
2992,0.4917199654,0.1518956859,-1.194771991,-1.92504351
2993,0.6904404493,0.7988897911,-1.330969777,-2.396431086
2994,0.9156208526,1.056333194,-1.224132611,0.7205118541
2995,0.8863491354,1.31570843,-0.1906039254,-2.32380649
2996,0.7990169523,0.7302545856,1.169231432,-0.3859927954
2997,0.7855580302,1.449566697,-0.688505768,2.034553866
2998,0.6591764248,-1.178364394,-0.1130681052,-1.162375153
2999,0.770678694,1.204874328,0.2624777515,2.753516095
3000,0.6757283827,1.30467948,0.1886469142,2.795949537
3001,0.7219941326,0.1978680137,-1.138746729,3.172725647
3002,0.4256296971,0.4694272615,-0.1221227507,3.50872082
3003,0.8288015947,-0.2901575244,1.079965311,1.059776486
3004,0.9028066866,1.171491893,-0.3356425173,-2.574792056
3005,0.6592260305,-0.05940038037,-0.8784277592,-3.241960512
3006,0.7916298434,1.100162918,-0.6879329242,3.363325969
3007,0.5485800596,0.8473272868,-1.277993337,1.197219343
3008,0.3691010025,0.106901244,-0.8558505272,-1.315051606
3009,0.8129069709,0.08101945025,-1.57454772,-0.1968976757
3010,0.7165197162,0.6715998259,-1.481891085,0.4379400943
3011,0.8783779255,-0.5764078055,-1.232349661,0.9065507716
3012,0.2631944766,-0.1738888475,-0.1980468044,-0.6811038994
3013,0.4819800045,0.192722749,0.7816281911,-2.353484609
3014,0.8577597665,0.4767658363,1.181852975,0.9542915528
3015,0.9606392299,0.9465414291,-1.049978918,0.4695295257
3016,0.8372807478,0.1899150339,-0.3190411785,-4.695495336
3017,0.8804506679,0.8213644464,-1.352750647,0.04236102467
3018,0.5635472452,0.8484748214,-1.468108382,-0.8556517071
3019,0.7485865015,-0.254245879,-1.35302268,-1.871655899
3020,0.8913142912,0.7375496491,-1.339028784,1.221213672
3021,0.8834300127,-0.3971284009,-1.340867526,-0.1185173293
3022,0.8204089436,1.388324622,-0.4724497559,2.651642103
3023,0.6925680157,-0.7143841419,-1.230516855,2.032727055
3024,0.6370870947,0.7855680757,-1.191331146,-2.1592787
3025,0.8828679743,1.490690792,-0.5691563558,-0.8719934443
3026,0.8371576104,1.538102498,-0.1199546279,-1.697846969
3027,0.7776184619,-0.7126103615,-0.6105839563,-3.289428554
3028,0.9286646698,0.2694409163,-1.357342049,1.135587503
3029,0.3819038713,0.7511365232,0.1417232135,0.9995751894
3030,0.7223605837,0.9671422978,-1.28314923,0.6966699252
3031,0.8391267157,-0.09781029194,-0.1631535559,-4.507545815
3032,0.3278280354,-0.5025639369,0.1637858967,-1.481867322
3033,0.6892302052,0.2889830997,0.8845869437,2.47484798
3034,0.8065468451,1.545182277,-0.353931738,-1.096466706
3035,0.7162349155,0.2955829195,-1.236444591,-3.309422601
3036,0.5929218877,0.6693621679,-0.5167236034,-3.363034478
3037,0.9089528372,1.278414696,0.4508869941,0.6860043261
3038,0.7617464079,0.4719529723,-1.501949209,2.150687009
3039,0.868625829,1.333480848,-0.5550059628,-1.882651902
3040,0.5478953371,0.9539834633,-1.03686293,-0.29334716
3041,0.887861027,1.41274338,-0.7393407622,1.398948536
3042,0.4475045889,-0.7201723109,-0.9347722599,-0.8468090931
3043,0.6919134233,-0.2516443239,1.035342458,1.754315334
3044,0.7446186436,-0.4055714908,-1.0977568,2.694745449
3045,0.8218257702,0.7068074797,-1.527529188,1.255368159
3046,0.7733470627,-1.144761894,0.39512034,1.208499779
3047,0.7384156781,1.232977398,-1.028758055,0.353516247
3048,0.506237865,0.5614700347,0.6497351602,-2.533216405
3049,0.8592858995,-0.277746997,0.2493952908,-4.083716449
3050,0.2617230717,-0.07558267986,-0.1437727054,1.081507509
3051,0.8137367802,-0.8320910244,-1.146331014,0.6938341943
3052,0.7176779578,1.578888105,-0.3616206098,-0.7532345046
3053,0.8092614101,1.356598112,-0.5916273283,-1.992682011
3054,0.7744920801,0.9559304107,-1.072578545,2.788810256
3055,0.7366829502,0.9161984291,-1.304890483,-0.5536698545
3056,0.8806802915,0.08353016599,-1.537782919,-1.258602802
3057,0.7855124542,0.6648345096,-1.355222668,-1.680243218
3058,0.7834147703,1.562653563,-0.1897399736,-0.850825321
3059,0.8970811314,0.7225533828,-1.018955124,-2.705201819
3060,0.4217281798,-0.2975172962,-0.7970074389,-0.9947486046
3061,0.4858306917,0.8183043726,0.2318507149,-2.215452828
3062,0.9289966692,0.1832625631,-1.462745678,-0.04800979421
3063,0.8048867542,-0.2395548241,0.9437351251,2.873555708
3064,0.7438733971,0.5984672182,1.204076621,1.01746775
3065,0.8463523935,1.417001199,-0.1052753121,-2.446729837
3066,0.8802157872,1.373753125,0.4110036888,0.2245913711
3067,0.7202221131,1.097875791,0.4702921445,-2.236973224
3068,0.7699938461,-0.9975913008,-0.145926183,2.321069983
3069,0.8716697892,0.9339467131,-1.328053628,0.4052278541
3070,0.8386148725,0.7476692452,-1.423431058,-1.249795668
3071,0.8002614506,1.365822496,-0.2349210794,-2.846656066
3072,0.8685779733,1.006182386,-1.092629551,-1.80844321
3073,0.5740662355,-0.4302558843,-0.7417930976,3.052612816
3074,0.7832566204,1.029002218,-0.3264589682,-3.367330387
3075,0.7326666735,0.5477971651,-0.4742473672,-4.308127586
3076,0.8165847196,-0.1412208067,-1.558472102,-0.327426649
3077,0.8314705368,0.4053407079,0.03235350408,-4.426009618
3078,0.8759394525,1.3189478,-0.8585887415,-0.5123534904
3079,0.7103223638,-0.5669260395,-0.9524086395,2.637859825
3080,0.8494723759,1.401320248,0.1657543487,2.073884252
3081,0.8063143557,0.369974298,-1.39558831,2.288071006
3082,0.9276164259,0.1117948961,-1.524223858,0.3154159715
3083,0.5948794743,0.6479759027,-0.4957582603,3.841192915
3084,0.9059222613,0.578108273,-1.54038147,0.4375042562
3085,0.8554447453,1.322219476,0.6550973784,0.3072417512
3086,0.5837517771,1.163708669,-0.2151470052,-0.9138021864
3087,0.2962285083,0.3170670722,0.2266798924,0.04625551291
3088,0.8423818715,1.028333004,0.8538041687,-0.6074283953
3089,0.7524808721,0.6528659591,-1.5756949,1.734620227
3090,0.793782194,1.219314729,0.6589654686,0.2053599348
3091,0.8525804012,-0.2081605932,-0.7564512991,-3.595510635
3092,0.8232994327,0.895490824,-1.434361688,0.2636434557
3093,0.8173505461,1.509273042,0.05411613352,0.8032703186
3094,0.8792477588,0.6357704919,-1.269465286,-2.390442667
3095,0.51759952,0.856431914,-0.9407678856,2.244393892
3096,0.8698844213,1.419772935,0.08360187505,-1.034411605
3097,0.6715750679,1.300935666,-1.015683902,1.498584353
3098,0.4939014198,0.4872392872,-0.7740903443,-2.61593013
3099,0.9080458875,0.6825118462,-1.373244977,-0.1599012525
3100,0.8321630472,0.506257601,-1.436020809,-1.690807221
3101,0.5618287309,0.1742691434,-1.135983101,2.640418671
3102,0.8233493595,1.248004524,-0.4391338982,3.011672645
3103,0.7174960258,0.5151845245,-1.432296119,-1.915832334
3104,0.7608195834,1.215693656,0.7489326825,-1.145915776
3105,0.8688846845,0.8425948816,-1.423363276,-1.120557854
3106,0.4896552311,-0.110939942,-0.5455684435,3.183878161
3107,0.7553130265,-0.3792578203,-1.501646547,0.4277250215
3108,0.8204607133,1.310049462,-0.1911825136,-2.887976261
3109,0.9487811174,1.121381579,-0.9722729333,-1.051629301
3110,0.6254964039,-0.4985967022,-1.327632014,0.8392945502
3111,0.8836920564,1.262191967,-1.128487387,-0.812167005
3112,0.8721873098,0.9651576661,0.9051521022,1.203882049
3113,0.302812305,0.2545106926,0.2502329449,-0.8464309891
3114,0.7253537436,1.368092278,0.4028658891,1.132939376
3115,0.9022971348,1.343533019,-0.9584617029,0.008080227532
3116,0.7728117385,-0.3925284159,-1.140899207,-3.02174299
3117,0.8647975075,0.1876045926,-1.516292898,0.722920349
3118,0.9309882576,1.415254304,0.007668604636,1.306635011
3119,0.8255579862,0.2820870302,-1.533324663,-1.231597514
3120,0.8745224296,0.7930703449,-1.377268498,-0.6564052406
3121,0.6281923057,-0.805550597,-0.6107193302,-2.04011166
3122,0.6777269814,0.9637574858,-0.7062657701,3.319516936
3123,0.8734321727,-0.9689786341,-0.5073639502,1.543780256
3124,0.5179601394,0.007685513043,-1.342931108,-1.084537191
3125,0.8139157093,1.621771857,-0.1253811914,0.3360152658
3126,0.8253245194,0.06011992772,0.1568926112,-4.66669279
3127,0.7475163581,1.480389896,0.09176213012,1.892048734
3128,0.9185693186,1.373854551,-0.7238732133,0.7633508283
3129,0.9337927139,1.246892808,-0.8270768027,-0.5876539469
3130,0.9103530138,0.2164071242,-1.351933572,1.723595255
3131,0.3353372499,-0.2655198426,-0.7227566719,0.4254382185
3132,0.8989670841,1.042124458,-1.139066253,1.695558644
3133,0.7621234443,1.227994252,-0.6305939116,-3.250876535
3134,0.7012633124,-0.9476971082,0.3845764977,-2.404987475
3135,0.6952301247,1.35606676,-1.100363507,0.930154029
3136,0.6845807811,1.105547852,0.2466686399,-2.819331478
3137,0.6490090532,0.8284679497,-0.4252439512,3.612178765
3138,0.4042464826,-0.6477996483,-0.3021968387,0.8398367858
3139,0.7374666856,0.02414847599,-1.64209756,-0.5854125292
3140,0.86830665,1.146894281,0.6746957742,0.9001118972
3141,0.8736807257,-0.4221416752,0.9009743593,1.956521188
3142,0.9479981458,0.9471503709,-1.226501858,0.5084089711
3143,0.7943420271,1.206356419,0.7077093274,-0.6080740919
3144,0.4416269016,-0.4468056822,-0.7848995509,1.780261528
3145,0.6615857919,0.7426703517,0.06066906801,-4.118416191
3146,0.6416068132,0.6810639059,-0.7556751124,-3.714405986
3147,0.8775127949,0.2798111867,1.095435302,1.349526893
3148,0.8303235822,0.4639797661,-1.319971964,-2.741005269
3149,0.6250532311,0.373930268,0.4634513719,3.055619444
3150,0.9149130504,0.6977967351,-1.351586647,0.6172405332
3151,0.8969968667,0.7089310565,-0.9146841448,-3.047247132
3152,0.3892075326,0.5991889519,-0.6497412443,-0.9033493719
3153,0.5534222198,-0.4088178321,0.7588634524,1.352538623
3154,0.8075485935,-0.07072093157,-1.627581856,0.104080824
3155,0.797944432,0.8584600997,-0.9029110446,3.089660115
3156,0.6892613622,1.115975003,-0.738571279,-1.386036668
3157,0.6963042372,0.27476984,-1.46024458,1.269594964
3158,0.4580867192,0.206052867,-0.3335567148,3.553907619
3159,0.8201878875,0.5973840187,-1.342382847,2.499457403
3160,0.6766418611,1.52377238,-0.4891075784,0.9952353674
3161,0.9100052984,0.9537270376,0.7400810168,-1.275885878
3162,0.8592938386,1.534456957,0.03849799397,-0.9009177577
3163,0.8111720963,1.262804086,0.07654623507,-2.264955042
3164,0.4478220276,-0.4666791,0.5346415065,1.321406605
3165,0.5244014384,-0.3445949838,-1.06733048,1.154596955
3166,0.8807802388,0.8205439823,-1.495855355,-0.4464781456
3167,0.5206952165,-0.9465828482,-0.007703277739,-0.7787099524
3168,0.8923488087,-1.07017698,0.3828595193,0.9521179574
3169,0.5178062931,-0.314352862,0.08218612141,3.642075851
3170,0.7791517582,0.2135196488,1.199990514,-0.8888275847
3171,0.6705548038,0.6473832356,0.5312423247,3.473327445
3172,0.609892246,1.074759308,-0.8281397535,-2.37482502
3173,0.5694039381,1.014954376,0.6008669166,1.17999151
3174,0.7989551496,0.2575240607,1.154504545,-1.929084559
3175,0.8026997115,0.925018054,0.399703614,-3.097484231
3176,0.6839051815,-0.2937641678,1.143211,0.7053307772
3177,0.7584948639,0.9654837034,-0.5215685378,3.896412381
3178,0.8013072965,-0.9480676098,-0.5861083611,-2.305149017
3179,0.8437316928,0.8354599355,-1.00602445,-2.682607756
3180,0.8199471844,-1.0602254,0.08688583455,-2.785985622
3181,0.4157016161,0.8800666858,0.01324849711,-1.285732293
3182,0.6159504028,0.8108987718,-1.118004231,-0.9913620677
3183,0.8527176548,1.429070775,-0.4108880621,1.930744413
3184,0.7510263187,1.341578765,0.5013128554,-1.052501524
3185,0.8847248658,-0.07221945757,-1.441916847,1.028510806
3186,0.9007623546,-0.5553389326,0.2942488389,-3.182080931
3187,0.5804217238,0.3170285052,-0.6727570069,3.869895681
3188,0.7873310248,1.527070765,0.05458910512,-1.493997705
3189,0.7287672237,1.316398013,0.1529083632,2.621449237
3190,0.9064691981,0.08195657345,-1.48032853,0.7911912115
3191,0.8734727139,0.4694623377,-1.153956698,2.650505989
3192,0.9261660401,0.7237133237,-1.327778519,0.5325863657
3193,0.585383979,1.249731185,0.05969373395,-2.014117107
3194,0.6692229189,0.7742840794,-0.6185338902,3.669710734
3195,0.6851773707,0.08358266191,1.09524343,0.8153062204
3196,0.4528335369,0.1726626898,-1.087592674,-0.5130873334
3197,0.9279474759,1.288407464,-1.13196131,0.2090576879
3198,0.6840579217,-1.140656624,-0.08548692051,0.2612684023
3199,0.3810852128,-0.3213001326,-0.6004497507,-1.532554667
3200,0.8806255511,-0.1776543234,-0.8206273813,-3.517950559
3201,0.9036824529,0.9537680779,-1.313241727,1.16857392
3202,0.7823549391,1.432277081,-0.7720662745,0.7724265228
3203,0.6762840791,-1.063178759,0.0255309522,-1.974314048
3204,0.4922914765,0.6917484238,0.8059419429,-1.098597132
3205,0.5293296027,1.512325495,-0.1373709981,1.026646011
3206,0.8478275168,1.535378509,-0.355260666,0.991846053
3207,0.389607357,0.3110596366,0.1446864778,-1.896579664
3208,0.7780781808,0.641890195,0.892588655,1.872115413
3209,0.8208952655,1.306281783,-1.152575056,0.5729899801
3210,0.6804808074,1.432549408,-0.6851485246,1.249367876
3211,0.4922832065,0.9821703999,0.5354058032,1.045630084
3212,0.8551017473,-0.02436454359,1.094022389,1.78616896
3213,0.8583957029,0.8292642558,-1.407565602,0.5065361345
3214,0.7464718287,1.086664546,0.4077480715,-3.327642473
3215,0.8628730743,1.062653129,-0.8802029929,2.831008022
3216,0.7524895271,-1.114171193,-0.5900230739,-1.444320532
3217,0.3942268182,0.0596206872,0.1882521658,2.909907887
3218,0.6787071406,1.09450247,0.0837230279,-3.295588033
3219,0.7589130764,1.26924865,-0.8441059983,2.394595342
3220,0.7028231083,0.9882708666,-0.9884303513,3.053295002
3221,0.7360434037,-0.3055866466,0.7181891401,3.649338981
3222,0.8860690045,0.3095496407,-1.544190824,0.2219827418
3223,0.8552373998,-0.1668477192,-1.488091842,-1.122412966
3224,0.9262151934,0.8288097036,-1.268102989,-1.361653423
3225,0.7758509989,1.562481181,-0.20461821,0.3856107116
3226,0.7574061714,1.138428393,-0.3014296718,3.037644142
3227,0.8117956478,0.4890791059,1.195047514,-0.4587984905
3228,0.8420165895,-0.5070601181,-1.375985749,-1.19516499
3229,0.7642311256,0.1354581627,-1.731387804,-0.153552046
3230,0.7426651664,-0.9827695417,-0.6760610509,-1.707269849
