ID	choices	x1	xprice	y1	yprice
2740	1	0	2	0	5
2740	1	1	3	1	4
2740	2	1	0	0	2
2740	1	1	4	1	5
2741	2	1	1	1	3
2741	1	1	4	0	3
2741	2	1	0	0	5
2741	1	1	3	0	2
2742	1	1	2	0	1
2742	2	1	4	1	4
2742	2	1	4	0	2
2742	2	1	3	0	2
2743	1	0	1	0	4
2743	1	0	3	0	3
2743	1	1	3	0	4
2743	2	0	4	0	1
2744	1	0	5	1	3
2744	1	0	4	1	5
2744	2	1	4	1	0
2744	1	0	2	1	0
2745	1	0	3	1	2
2745	1	1	0	0	3
2745	1	1	4	1	2
2745	2	0	0	0	0
2746	2	0	4	0	1
2746	1	1	3	1	4
2746	2	1	0	0	1
2746	2	1	0	0	0
2747	2	0	5	0	1
2747	1	0	3	1	4
2747	2	0	5	1	1
2747	2	0	2	0	1
2748	2	1	4	0	0
2748	2	0	5	1	1
2748	1	0	2	1	1
2748	1	1	1	1	5
2749	1	0	1	0	3
2749	1	1	4	1	4
2749	1	0	3	1	4
2749	1	1	2	0	3
2750	1	0	3	1	3
2750	1	1	4	1	3
2750	2	1	5	0	4
2750	1	0	2	1	0
2751	2	1	1	0	1
2751	2	1	0	0	2
2751	2	1	3	1	3
2751	1	0	1	1	4
2752	2	0	4	1	2
2752	1	1	5	1	3
2752	1	1	1	1	3
2752	2	1	4	1	0
2753	2	0	4	0	1
2753	2	1	2	0	1
2753	1	0	1	1	1
2753	1	0	3	0	4
2754	1	0	1	0	2
2754	2	0	0	0	1
2754	1	0	3	0	4
2754	1	1	1	0	5
2755	2	1	4	1	0
2755	1	0	1	0	4
2755	1	0	2	1	4
2755	2	1	4	0	4
2756	2	0	3	1	4
2756	1	1	0	1	4
2756	2	1	3	1	3
2756	1	0	1	1	3
2757	1	1	3	1	3
2757	1	1	4	0	2
2757	1	1	1	0	1
2757	1	1	0	0	1
2758	1	1	1	1	2
2758	2	1	4	1	3
2758	2	0	2	0	0
2758	1	1	1	1	4
2759	2	0	3	0	1
2759	2	0	1	0	1
2759	1	0	0	1	3
2759	1	1	1	0	2
2760	2	1	1	0	1
2760	1	1	2	0	3
2760	2	0	2	0	0
2760	1	1	0	1	4
2761	1	0	2	1	2
2761	1	1	3	0	2
2761	2	0	2	1	1
2761	1	0	2	0	1
2762	2	1	2	1	1
2762	1	0	1	0	4
2762	2	1	4	0	4
2762	2	1	2	0	0
2763	1	1	0	1	1
2763	2	1	5	1	5
2763	2	1	2	1	2
2763	2	1	5	0	4
2764	2	1	3	0	0
2764	1	0	1	1	4
2764	1	1	2	1	1
2764	2	1	5	0	1
2765	1	1	2	1	3
2765	2	0	2	1	1
2765	2	1	1	0	2
2765	1	0	2	0	1
2766	2	0	1	0	2
2766	2	0	5	0	1
2766	2	1	2	1	1
2766	2	1	0	1	1
2767	2	0	1	0	4
2767	1	0	4	1	3
2767	1	0	2	1	0
2767	2	1	5	0	4
2768	1	0	3	0	3
2768	1	1	1	0	4
2768	2	1	4	1	0
2768	2	0	2	0	0
2769	2	1	4	1	0
2769	1	1	1	1	3
2769	1	0	5	0	5
2769	2	0	3	0	1
2770	1	0	2	1	1
2770	2	1	4	0	1
2770	1	1	1	1	4
2770	2	1	2	1	4
2771	1	1	3	0	5
2771	2	1	2	1	2
2771	1	1	2	1	4
2771	2	0	4	0	3
2772	1	0	3	1	2
2772	2	0	0	0	4
2772	1	1	3	1	3
2772	2	0	4	0	1
2773	2	0	3	1	0
2773	2	1	2	0	3
2773	2	1	3	1	3
2773	1	0	1	0	1
2774	2	1	2	1	1
2774	1	0	2	1	1
2774	2	1	1	0	3
2774	2	1	4	0	4
2775	1	1	1	0	3
2775	1	1	5	0	4
2775	1	0	2	1	5
2775	2	0	4	0	1
2776	1	0	3	1	4
2776	1	1	2	1	4
2776	2	1	1	0	3
2776	1	0	3	1	1
2777	2	0	3	1	4
2777	2	0	3	1	1
2777	2	1	1	0	1
2777	2	0	2	0	1
2778	2	0	2	0	0
2778	1	1	1	0	3
2778	1	0	1	0	5
2778	2	1	5	0	4
2779	2	1	4	1	4
2779	1	1	0	1	2
2779	1	0	2	1	4
2779	1	1	5	0	2
2780	1	0	0	1	4
2780	2	1	0	1	0
2780	1	0	3	0	4
2780	1	0	3	0	4
2781	2	0	5	0	3
2781	1	0	2	0	0
2781	1	1	2	1	4
2781	2	1	4	0	3
2782	2	1	4	1	0
2782	2	1	5	0	1
2782	2	1	3	1	0
2782	1	0	0	1	3
2783	1	0	0	0	4
2783	1	1	1	0	1
2783	2	0	4	0	5
2783	2	1	3	0	1
2784	2	0	2	0	3
2784	1	1	4	0	3
2784	2	0	0	0	3
2784	1	1	1	1	2
2785	2	1	3	1	0
2785	1	1	2	1	2
2785	2	1	4	1	0
2785	1	0	0	1	4
2786	2	1	4	1	0
2786	2	0	4	0	3
2786	1	0	3	0	5
2786	1	0	1	0	1
2787	1	0	2	1	4
2787	1	0	0	0	5
2787	1	1	1	1	4
2787	2	1	4	0	1
2788	2	0	3	1	1
2788	2	0	1	0	3
2788	2	0	5	0	4
2788	1	0	2	1	3
2789	1	0	4	0	3
2789	1	1	1	1	2
2789	2	1	5	0	1
2789	1	1	1	1	3
2790	2	0	3	0	4
2790	1	0	1	0	4
2790	1	0	3	1	2
2790	1	1	4	0	5
2791	2	1	3	0	3
2791	1	1	0	1	1
2791	2	0	5	0	5
2791	2	1	4	1	2
2792	1	1	1	1	1
2792	1	1	2	0	3
2792	1	1	1	1	4
2792	1	1	2	0	4
2793	2	1	1	1	0
2793	2	0	2	1	2
2793	1	1	1	1	2
2793	1	1	4	1	2
2794	2	1	4	1	1
2794	1	1	4	0	3
2794	2	0	3	1	3
2794	1	0	2	0	2
2795	2	1	3	0	1
2795	1	0	4	1	4
2795	1	1	2	1	3
2795	1	1	0	1	4
2796	2	0	1	0	0
2796	1	0	2	0	4
2796	1	0	5	0	4
2796	1	0	3	1	5
2797	1	0	5	1	3
2797	1	0	2	1	1
2797	1	0	4	0	3
2797	1	1	5	1	3
2798	2	0	3	1	1
2798	2	1	5	0	4
2798	1	0	0	0	3
2798	2	1	5	0	1
2799	1	0	2	1	3
2799	2	1	4	0	0
2799	2	0	3	0	2
2799	1	1	2	0	4
2800	2	0	0	1	0
2800	1	0	2	0	2
2800	1	1	1	0	2
2800	1	0	1	0	4
2801	2	0	5	0	1
2801	1	0	0	0	3
2801	1	0	0	0	3
2801	1	0	1	1	0
2802	2	0	3	0	1
2802	1	0	4	0	1
2802	1	0	0	1	2
2802	2	1	5	0	5
2803	1	1	1	0	2
2803	1	0	0	0	0
2803	2	0	1	1	1
2803	2	1	2	0	3
2804	1	1	1	1	2
2804	1	1	1	0	4
2804	1	0	1	1	2
2804	1	0	1	1	1
2805	1	0	3	0	4
2805	2	1	4	0	1
2805	1	0	3	1	1
2805	1	0	2	0	1
2806	1	1	3	0	5
2806	1	1	1	0	4
2806	2	1	4	1	5
2806	2	0	3	0	1
2807	2	1	5	1	1
2807	2	1	3	0	0
2807	2	1	2	0	0
2807	1	0	3	0	0
2808	2	0	4	1	4
2808	1	0	5	1	3
2808	1	1	4	1	3
2808	2	0	5	1	1
2809	2	1	5	0	1
2809	2	1	2	1	3
2809	2	1	4	0	1
2809	2	1	5	1	2
2810	1	1	0	0	4
2810	1	1	3	1	1
2810	1	0	5	1	1
2810	2	1	1	0	1
2811	1	0	0	1	2
2811	1	0	4	0	3
2811	1	0	2	1	5
2811	2	1	2	0	0
2812	2	1	5	0	1
2812	2	0	2	0	5
2812	2	0	3	1	0
2812	1	0	4	1	4
2813	1	1	2	1	4
2813	2	0	4	0	1
2813	2	1	4	1	3
2813	1	0	2	1	1
2814	2	1	3	0	1
2814	1	0	3	1	0
2814	2	0	1	0	0
2814	2	1	4	0	2
2815	2	1	1	0	0
2815	2	1	4	0	1
2815	1	0	2	1	3
2815	2	1	2	1	3
2816	1	0	2	1	3
2816	2	1	3	1	3
2816	1	0	3	0	4
2816	1	0	3	1	1
2817	2	0	2	0	4
2817	2	1	1	0	2
2817	2	0	1	1	2
2817	2	0	5	0	1
2818	2	0	2	0	4
2818	2	0	1	0	0
2818	2	0	4	0	1
2818	1	0	0	1	4
2819	1	1	0	1	0
2819	1	0	3	1	3
2819	2	1	4	0	1
2819	1	1	3	1	4
2820	1	0	1	1	2
2820	2	1	4	1	3
2820	2	0	4	0	3
2820	2	0	2	0	4
2821	1	0	4	0	4
2821	2	0	4	1	2
2821	2	0	4	0	4
2821	1	0	3	1	5
2822	1	0	1	0	1
2822	2	0	1	0	1
2822	1	1	4	1	4
2822	2	1	3	1	2
2823	2	1	3	1	0
2823	1	0	1	0	5
2823	2	0	2	0	2
2823	1	0	1	0	2
2824	1	0	2	1	5
2824	1	1	1	1	5
2824	2	1	5	1	2
2824	1	0	4	1	4
2825	2	0	1	0	2
2825	1	1	2	0	4
2825	2	1	2	0	3
2825	1	0	2	1	5
2826	1	1	1	0	2
2826	2	1	3	1	2
2826	2	0	1	1	0
2826	1	0	1	1	4
2827	2	0	2	1	3
2827	2	0	5	1	0
2827	1	1	3	1	2
2827	1	1	4	1	3
2828	2	1	3	0	3
2828	2	1	1	0	0
2828	2	0	1	0	2
2828	1	0	2	0	4
2829	2	0	4	1	2
2829	2	0	2	0	1
2829	1	1	0	1	1
2829	1	1	1	0	1
2830	1	0	0	0	1
2830	2	0	1	1	3
2830	1	0	4	1	3
2830	1	1	5	1	4
2831	2	1	0	1	2
2831	1	1	3	1	5
2831	2	0	1	0	2
2831	2	0	4	0	3
2832	2	1	4	1	1
2832	2	0	3	0	2
2832	2	0	3	1	0
2832	1	1	3	1	4
2833	2	1	2	1	2
2833	2	1	2	0	0
2833	2	0	2	0	2
2833	2	1	4	1	1
2834	2	1	0	0	3
2834	2	0	2	0	1
2834	1	1	1	1	4
2834	2	1	3	1	1
2835	1	0	2	1	2
2835	2	1	2	0	3
2835	1	1	4	1	3
2835	1	1	3	1	4
2836	2	1	3	0	5
2836	1	1	1	0	4
2836	1	0	2	0	5
2836	2	1	2	0	1
2837	1	1	0	1	2
2837	2	1	3	0	1
2837	1	1	2	1	5
2837	2	1	2	1	4
2838	2	0	4	0	0
2838	2	0	5	0	4
2838	1	0	5	1	3
2838	2	0	2	0	1
2839	2	1	4	1	3
2839	2	1	5	1	2
2839	1	0	4	0	0
2839	1	1	3	1	3
2840	2	1	3	1	3
2840	1	1	1	1	4
2840	1	0	1	0	4
2840	2	0	4	0	1
2841	2	1	4	0	2
2841	1	0	0	0	5
2841	1	1	3	1	2
2841	1	1	2	1	0
2842	1	1	1	0	3
2842	2	0	2	0	5
2842	2	0	2	1	4
2842	2	1	1	0	1
2843	2	1	2	0	0
2843	1	1	2	0	4
2843	1	0	3	1	4
2843	1	1	1	1	3
2844	1	1	3	1	5
2844	2	1	2	1	1
2844	1	1	2	1	5
2844	2	1	2	0	1
2845	2	0	3	1	2
2845	2	1	3	0	0
2845	1	0	2	1	3
2845	2	1	4	1	2
2846	2	1	3	1	3
2846	1	0	2	0	0
2846	1	1	3	1	3
2846	2	1	4	1	0
2847	2	1	3	0	2
2847	2	0	1	0	3
2847	1	0	2	1	0
2847	2	0	2	0	0
2848	2	0	0	1	1
2848	1	0	1	0	5
2848	1	1	2	1	3
2848	1	0	0	1	4
2849	2	1	2	1	2
2849	1	0	3	1	5
2849	2	0	1	0	2
2849	1	1	1	1	3
2850	1	0	4	0	4
2850	2	1	3	1	5
2850	1	0	0	1	4
2850	2	0	2	0	4
2851	1	0	4	1	0
2851	1	0	0	0	5
2851	2	0	3	0	2
2851	1	1	3	1	2
2852	1	0	5	1	2
2852	2	1	4	0	0
2852	2	0	2	0	4
2852	1	0	2	1	1
2853	2	0	4	1	1
2853	2	1	3	0	5
2853	2	1	3	0	1
2853	2	1	3	0	3
2854	1	0	1	1	2
2854	1	1	2	0	1
2854	1	0	1	1	3
2854	1	0	0	1	3
2855	2	1	0	0	3
2855	2	1	2	0	5
2855	2	1	5	0	5
2855	1	0	1	1	1
2856	2	1	4	0	1
2856	1	0	3	1	1
2856	2	0	2	1	2
2856	2	0	4	0	2
2857	1	0	2	1	0
2857	2	0	5	0	1
2857	1	0	1	0	3
2857	1	0	4	0	4
2858	2	1	4	0	2
2858	2	1	4	0	5
2858	1	1	3	1	5
2858	1	0	2	1	0
2859	1	0	5	1	5
2859	1	0	0	0	2
2859	2	0	4	0	3
2859	2	0	3	0	1
2860	1	0	3	0	1
2860	1	1	0	0	5
2860	1	0	1	1	2
2860	2	0	1	0	1
2861	2	1	2	0	4
2861	2	1	1	1	2
2861	2	0	3	0	0
2861	1	0	4	0	4
2862	2	1	3	0	0
2862	1	1	2	1	3
2862	2	0	3	0	2
2862	1	1	2	1	2
2863	1	0	1	1	0
2863	1	1	1	1	2
2863	2	1	4	0	2
2863	2	1	1	0	2
2864	2	0	4	0	2
2864	1	0	3	1	2
2864	1	1	2	1	4
2864	1	0	2	0	3
2865	1	1	0	1	3
2865	1	1	0	0	1
2865	1	0	1	1	2
2865	2	0	0	0	1
2866	2	1	1	0	1
2866	1	1	3	0	1
2866	1	0	2	1	1
2866	1	1	2	0	5
2867	2	1	2	1	0
2867	2	0	0	0	2
2867	2	1	2	0	1
2867	2	1	3	0	0
2868	1	0	3	0	4
2868	1	0	1	0	4
2868	1	1	0	1	1
2868	1	0	5	1	4
2869	1	0	1	1	5
2869	2	0	2	0	2
2869	2	1	3	0	2
2869	1	0	0	1	2
2870	1	0	3	0	1
2870	1	1	1	1	4
2870	2	1	1	0	2
2870	2	0	1	0	2
2871	1	1	1	0	0
2871	2	0	4	1	2
2871	1	1	3	0	4
2871	2	1	3	0	3
2872	2	0	3	0	4
2872	2	1	3	1	4
2872	1	0	0	0	1
2872	1	0	4	1	1
2873	1	1	1	0	4
2873	1	0	3	1	1
2873	1	0	4	0	5
2873	1	0	2	1	4
2874	2	1	0	1	0
2874	2	1	2	0	1
2874	1	1	2	1	2
2874	1	0	0	0	3
2875	1	1	3	1	4
2875	2	0	2	0	0
2875	1	0	4	1	4
2875	1	0	3	0	3
2876	2	1	5	0	4
2876	1	1	1	0	5
2876	2	1	5	0	4
2876	2	0	0	0	3
2877	1	0	4	1	3
2877	1	0	0	0	2
2877	1	1	4	1	5
2877	1	0	3	1	4
2878	1	0	1	0	3
2878	2	1	3	0	3
2878	1	0	1	0	0
2878	1	0	1	0	3
2879	2	1	2	0	2
2879	1	0	3	1	4
2879	2	1	4	0	1
2879	2	0	3	1	3
2880	2	0	5	0	5
2880	1	1	1	0	3
2880	1	0	3	0	4
2880	2	1	1	1	1
2881	2	1	0	0	2
2881	2	0	3	0	2
2881	2	0	3	1	1
2881	1	1	4	1	5
2882	2	0	5	0	4
2882	2	1	4	0	4
2882	2	1	2	0	1
2882	2	1	1	0	1
2883	1	1	4	1	1
2883	1	0	1	1	2
2883	2	1	1	0	2
2883	1	1	1	0	4
2884	2	0	5	1	1
2884	1	1	2	1	4
2884	2	1	1	1	3
2884	2	0	4	1	4
2885	1	0	1	0	3
2885	2	0	5	0	5
2885	2	0	3	0	3
2885	2	1	4	1	3
2886	2	1	1	1	3
2886	2	1	4	0	5
2886	1	1	2	1	2
2886	1	0	0	0	1
2887	2	1	4	0	1
2887	1	1	2	1	5
2887	1	0	0	1	4
2887	1	1	0	1	4
2888	2	0	3	0	2
2888	1	0	3	1	4
2888	2	0	1	0	4
2888	2	1	2	1	5
2889	2	0	4	0	1
2889	1	0	4	1	4
2889	1	1	4	1	3
2889	1	0	1	0	0
2890	1	1	0	0	4
2890	1	1	2	1	3
2890	2	1	2	0	5
2890	2	1	3	0	3
2891	2	1	4	1	0
2891	1	0	2	0	2
2891	1	1	2	1	4
2891	1	1	3	1	5
2892	1	0	1	0	4
2892	1	1	3	0	5
2892	2	0	4	1	3
2892	2	0	5	1	3
2893	2	1	4	1	3
2893	2	1	0	1	2
2893	1	1	4	0	4
2893	1	0	2	1	0
2894	2	1	0	1	4
2894	2	0	3	0	4
2894	2	0	2	1	0
2894	1	0	2	1	1
2895	2	0	5	1	2
2895	1	0	4	0	3
2895	1	0	4	0	3
2895	1	0	1	0	0
2896	2	1	5	1	1
2896	1	1	0	1	4
2896	1	0	5	1	2
2896	2	0	3	1	0
2897	2	0	3	1	3
2897	2	0	5	0	1
2897	2	1	4	0	4
2897	2	1	5	0	4
2898	1	1	0	0	5
2898	2	0	4	0	1
2898	1	1	0	0	2
2898	1	0	3	1	4
2899	1	0	1	1	3
2899	2	1	4	0	4
2899	2	0	1	0	1
2899	2	0	4	0	2
2900	2	1	1	1	2
2900	1	1	4	1	2
2900	2	0	3	0	3
2900	1	1	3	1	4
2901	2	0	5	1	3
2901	1	1	1	1	3
2901	2	1	4	0	2
2901	2	0	4	0	3
2902	2	1	2	1	1
2902	1	0	1	1	5
2902	2	0	4	1	3
2902	1	1	1	1	3
2903	2	1	4	1	4
2903	2	1	4	0	3
2903	2	1	3	1	0
2903	2	1	5	1	3
2904	2	1	2	0	5
2904	1	0	2	1	1
2904	2	1	3	1	2
2904	2	1	1	1	1
2905	2	1	1	0	4
2905	2	1	4	0	1
2905	2	0	4	0	1
2905	1	1	0	0	3
2906	2	1	2	0	3
2906	1	0	0	1	4
2906	2	1	4	1	2
2906	1	1	4	1	5
2907	1	1	2	0	2
2907	1	0	2	0	4
2907	2	0	4	1	2
2907	2	0	3	0	1
2908	1	1	1	0	2
2908	2	1	1	0	2
2908	1	0	2	0	3
2908	1	1	2	1	3
2909	1	0	3	1	2
2909	2	1	0	0	1
2909	2	1	1	0	1
2909	1	0	4	1	4
2910	2	0	2	1	1
2910	2	1	1	0	3
2910	2	0	5	1	2
2910	2	0	3	1	1
2911	1	1	0	1	0
2911	1	1	1	0	3
2911	2	1	3	1	1
2911	1	1	0	1	2
2912	1	0	2	0	5
2912	2	0	0	0	3
2912	1	0	1	1	1
2912	2	1	5	0	2
2913	2	1	5	1	4
2913	1	1	1	1	5
2913	1	0	2	0	4
2913	2	1	2	0	1
2914	2	0	2	0	3
2914	2	1	5	0	0
2914	2	0	5	0	4
2914	2	1	2	0	2
2915	1	0	0	0	2
2915	1	0	2	1	0
2915	2	1	3	1	1
2915	2	0	1	0	4
2916	2	0	1	0	1
2916	2	1	2	1	0
2916	2	0	3	0	3
2916	2	0	2	1	5
2917	2	0	2	0	0
2917	2	1	2	0	4
2917	2	0	0	0	1
2917	2	1	1	0	5
2918	1	0	3	0	4
2918	1	1	1	1	3
2918	1	0	2	0	2
2918	1	1	3	0	5
2919	1	1	5	0	4
2919	1	0	2	1	4
2919	2	1	2	1	1
2919	1	1	1	1	1
2920	1	0	3	1	3
2920	2	1	3	1	0
2920	1	1	1	0	1
2920	1	0	0	1	3
2921	2	0	4	1	3
2921	1	1	2	1	2
2921	1	1	1	1	1
2921	2	1	4	1	2
2922	1	0	0	1	5
2922	2	0	2	0	1
2922	2	1	3	0	2
2922	2	0	5	0	1
2923	1	1	1	1	1
2923	2	0	5	0	3
2923	1	1	3	0	5
2923	1	0	1	1	2
2924	2	1	4	1	2
2924	2	1	4	0	3
2924	1	0	0	1	3
2924	1	0	3	1	3
2925	1	1	2	1	3
2925	2	0	4	0	4
2925	1	1	1	1	2
2925	2	1	4	0	4
2926	2	1	1	0	0
2926	1	1	0	1	3
2926	2	1	4	1	2
2926	1	1	1	1	2
2927	2	1	5	0	4
2927	2	1	5	0	2
2927	2	1	5	1	1
2927	1	0	2	1	2
2928	2	1	1	0	0
2928	1	0	3	0	2
2928	2	0	5	1	3
2928	2	1	1	1	0
2929	2	1	1	0	2
2929	2	1	4	1	1
2929	2	0	2	1	0
2929	2	1	1	0	2
2930	1	0	3	1	2
2930	1	0	2	0	3
2930	2	1	2	0	1
2930	2	1	4	1	4
2931	2	1	2	0	3
2931	1	0	0	1	3
2931	2	1	3	1	3
2931	1	0	0	1	0
2932	2	1	1	0	3
2932	1	0	2	0	3
2932	1	1	1	1	2
2932	1	1	1	1	2
2933	1	1	4	1	4
2933	2	0	3	1	1
2933	2	0	4	0	3
2933	1	1	0	1	3
2934	1	0	3	1	0
2934	1	0	2	0	4
2934	2	1	4	0	4
2934	2	0	0	0	4
2935	1	1	5	1	5
2935	1	1	4	1	2
2935	2	0	3	0	3
2935	1	0	3	1	4
2936	1	0	2	0	4
2936	2	0	5	1	2
2936	2	0	5	0	2
2936	2	0	4	0	0
2937	2	1	2	0	2
2937	1	1	4	0	2
2937	1	0	0	1	4
2937	1	0	1	0	4
2938	2	1	2	0	4
2938	1	0	1	1	4
2938	1	0	4	0	4
2938	2	1	4	0	2
2939	2	1	1	1	3
2939	1	0	4	1	5
2939	2	1	5	0	2
2939	2	1	2	0	1
2940	1	0	2	0	4
2940	1	1	2	0	5
2940	1	0	2	0	5
2940	2	0	5	0	2
2941	2	0	4	0	2
2941	2	1	5	1	2
2941	1	0	1	0	2
2941	1	0	4	1	4
2942	1	0	2	0	0
2942	1	1	3	0	5
2942	2	1	4	1	3
2942	2	1	3	1	2
2943	2	1	1	0	2
2943	1	0	1	0	0
2943	1	0	2	0	4
2943	2	0	4	1	0
2944	1	1	2	1	1
2944	2	1	1	1	1
2944	2	1	3	1	1
2944	2	1	4	1	3
2945	2	1	2	1	2
2945	1	0	4	1	3
2945	1	1	2	0	4
2945	1	0	3	1	1
2946	2	0	4	1	1
2946	2	0	2	0	1
2946	2	1	2	0	1
2946	2	1	1	0	3
2947	1	0	4	1	2
2947	2	0	1	0	1
2947	1	1	5	1	2
2947	1	0	4	1	3
2948	1	0	1	1	5
2948	1	0	0	0	0
2948	1	0	2	1	1
2948	2	1	0	1	0
2949	1	0	1	0	2
2949	1	1	1	1	4
2949	1	0	3	1	3
2949	2	0	2	0	0
2950	2	1	2	1	0
2950	2	0	1	0	4
2950	2	1	2	0	2
2950	2	1	0	0	2
2951	2	0	5	0	3
2951	2	1	3	0	5
2951	2	0	3	1	4
2951	1	0	2	0	4
2952	2	1	5	1	1
2952	2	1	3	0	0
2952	1	0	1	1	5
2952	2	0	3	0	4
2953	1	0	3	0	2
2953	1	0	3	0	5
2953	1	0	1	0	3
2953	2	1	3	0	5
2954	2	1	1	0	5
2954	2	0	5	0	1
2954	1	1	0	0	0
2954	2	1	1	1	2
2955	1	0	2	0	4
2955	2	0	4	0	1
2955	2	1	3	0	2
2955	1	0	5	0	1
2956	2	0	4	0	2
2956	2	0	2	1	2
2956	2	1	1	1	2
2956	1	0	1	0	3
2957	2	1	0	0	3
2957	2	0	1	1	4
2957	2	0	2	0	1
2957	1	1	2	1	5
2958	2	0	4	1	4
2958	2	0	5	0	3
2958	2	1	0	1	0
2958	2	0	4	1	1
2959	2	1	1	1	1
2959	1	1	4	1	1
2959	1	1	2	1	4
2959	2	0	2	0	2
2960	1	0	0	0	4
2960	2	0	3	0	2
2960	2	0	1	0	3
2960	1	1	2	1	0
2961	2	1	0	0	4
2961	2	1	1	0	4
2961	1	0	3	1	1
2961	2	1	1	0	2
2962	1	0	4	1	1
2962	2	0	2	0	0
2962	1	0	0	1	1
2962	2	1	3	1	5
2963	2	1	1	1	1
2963	2	1	2	0	2
2963	1	0	4	1	1
2963	1	1	2	1	2
2964	2	0	1	0	4
2964	2	0	2	1	2
2964	1	0	0	0	3
2964	1	1	2	1	4
2965	1	0	3	1	4
2965	2	0	3	1	3
2965	2	1	3	0	4
2965	2	1	4	1	3
2966	1	1	2	1	1
2966	1	0	2	1	1
2966	2	0	3	0	0
2966	2	1	5	0	2
2967	1	0	1	0	1
2967	1	1	1	1	3
2967	2	1	3	0	2
2967	1	1	2	1	0
2968	2	1	3	0	2
2968	1	0	4	0	3
2968	1	0	2	0	4
2968	1	1	4	1	4
2969	2	1	5	0	4
2969	1	0	4	1	4
2969	2	1	5	1	3
2969	1	0	5	1	5
2970	2	1	2	1	4
2970	2	1	1	1	1
2970	1	0	0	1	3
2970	1	0	2	1	4
2971	2	1	0	0	1
2971	2	1	2	0	2
2971	1	1	1	0	3
2971	2	0	5	0	0
2972	2	1	1	0	2
2972	2	1	2	0	2
2972	1	1	3	1	4
2972	2	0	2	1	0
2973	2	0	4	1	2
2973	2	0	4	0	1
2973	2	1	2	0	1
2973	1	1	1	1	4
2974	2	0	4	1	2
2974	2	0	3	0	1
2974	2	0	5	0	3
2974	1	1	5	0	4
2975	1	0	0	1	1
2975	1	0	1	1	5
2975	1	1	1	1	3
2975	2	0	4	0	3
2976	2	1	5	1	5
2976	1	0	3	1	4
2976	1	0	2	1	3
2976	2	1	3	0	2
2977	1	0	0	0	5
2977	2	1	2	0	0
2977	1	1	4	1	2
2977	1	0	0	0	2
2978	1	1	4	1	4
2978	1	1	3	1	2
2978	1	0	3	0	1
2978	1	0	3	0	3
2979	2	1	3	1	4
2979	1	0	4	1	2
2979	1	0	1	1	3
2979	2	1	1	1	1
2980	2	1	4	0	5
2980	2	1	3	0	1
2980	2	1	4	0	2
2980	1	0	3	1	1
2981	1	1	2	1	0
2981	2	1	3	0	5
2981	2	1	0	0	3
2981	1	0	1	1	5
2982	1	1	2	1	1
2982	1	1	1	1	3
2982	2	1	3	1	2
2982	2	0	4	1	2
2983	2	1	1	1	2
2983	2	0	3	0	0
2983	1	0	2	1	4
2983	1	0	2	0	1
2984	2	0	4	0	3
2984	1	1	3	1	4
2984	1	0	2	1	3
2984	2	0	4	0	4
2985	1	0	4	1	4
2985	2	1	2	0	4
2985	2	0	4	0	2
2985	1	1	5	0	5
2986	1	0	3	1	5
2986	1	0	2	0	4
2986	1	1	1	1	1
2986	2	1	2	0	1
2987	2	1	3	0	1
2987	1	0	2	1	4
2987	1	1	2	0	0
2987	2	1	3	1	2
2988	1	1	2	0	3
2988	2	1	4	1	2
2988	2	0	2	0	2
2988	2	1	4	1	2
2989	1	0	1	0	4
2989	2	1	2	0	4
2989	2	0	5	0	4
2989	1	0	2	1	2
2990	1	1	2	1	4
2990	2	1	4	0	1
2990	2	1	2	0	0
2990	1	1	2	1	4
2991	2	0	5	0	2
2991	2	1	2	0	3
2991	2	1	3	1	0
2991	2	0	4	1	1
2992	2	0	0	0	4
2992	2	1	5	0	2
2992	2	1	3	1	3
2992	1	0	3	1	0
2993	1	1	1	0	5
2993	2	0	5	0	1
2993	2	0	2	0	2
2993	1	1	1	1	0
2994	1	0	3	0	3
2994	2	0	0	1	0
2994	2	1	4	0	2
2994	2	1	4	1	0
2995	1	0	2	1	1
2995	1	1	1	0	4
2995	1	0	5	1	4
2995	2	1	3	0	0
2996	1	0	1	0	3
2996	1	0	1	1	1
2996	1	0	0	1	3
2996	2	1	0	0	4
2997	1	1	0	1	2
2997	1	0	1	1	2
2997	1	0	4	1	4
2997	2	1	3	0	1
2998	2	1	3	1	0
2998	2	0	1	0	2
2998	2	1	2	0	4
2998	1	0	3	1	2
2999	2	0	3	0	4
2999	2	1	2	0	1
2999	1	1	1	0	3
2999	1	0	3	0	0
3000	2	0	4	0	3
3000	2	1	3	0	1
3000	1	0	0	0	3
3000	2	0	4	1	1
3001	1	1	1	0	5
3001	2	1	5	1	3
3001	1	0	3	1	1
3001	1	0	5	1	1
3002	1	0	0	1	1
3002	2	1	5	0	2
3002	1	0	4	0	2
3002	2	1	4	1	1
3003	1	1	0	0	5
3003	2	1	4	1	0
3003	1	0	3	1	5
3003	1	1	2	1	4
3004	2	1	2	0	3
3004	2	1	1	0	2
3004	2	0	3	1	3
3004	1	1	0	1	1
3005	1	1	0	1	1
3005	1	0	1	1	4
3005	2	1	3	0	4
3005	2	0	1	0	2
3006	1	0	1	0	5
3006	1	1	3	1	3
3006	1	0	4	0	2
3006	2	1	2	0	5
3007	2	0	3	0	2
3007	1	1	0	0	4
3007	1	0	1	0	0
3007	2	1	3	0	0
3008	1	0	1	1	3
3008	2	1	5	0	4
3008	1	0	2	1	3
